ZXR1500,467603.07229984156,0,0,13, United-States, <=50K
ZXR30272,502784.5312672849,0,0,10, Vietnam, <=50K
ZXR30273,258976.2977985759,5013,0,40, India, <=50K
ZXR30274,566615.5052968701,3674,0,40, Guatemala, <=50K
ZXR30275,412260.7232506241,0,0,40, United-States, >50K
ZXR30276,483257.4928853151,0,0,35, United-States, <=50K
ZXR30277,408115.0696340326,0,0,45, United-States, >50K
ZXR30278,401418.51953526936,0,0,15, United-States, <=50K
ZXR30279,359051.84052285046,0,0,40, United-States, <=50K
ZXR30280,381927.0820994177,0,0,16, United-States, <=50K
ZXR30281,312361.5514520822,0,0,40, United-States, <=50K
ZXR30282,464901.46815618634,0,0,35, United-States, <=50K
ZXR30283,466140.84639525355,0,0,32, United-States, <=50K
ZXR30284,346472.479702667,0,0,40, United-States, <=50K
ZXR30285,272319.1969583816,0,0,40, United-States, <=50K
ZXR30286,340380.0228388364,0,0,40, United-States, <=50K
ZXR30287,333732.51080399315,0,0,55, United-States, >50K
ZXR30288,365548.65877895063,0,0,35, United-States, <=50K
ZXR30289,347774.15896448365,3103,0,37, United-States, >50K
ZXR30290,316814.9341623772,0,0,40, United-States, <=50K
ZXR30291,306641.7126942307,0,0,45, United-States, <=50K
ZXR30292,301956.0660101699,0,0,70, United-States, <=50K
ZXR30293,358880.67014338763,0,0,32, United-States, <=50K
ZXR30294,339882.5686574647,0,0,45, United-States, <=50K
ZXR30295,218601.00251001128,0,0,30, United-States, >50K
ZXR30296,156360.52960281426,0,0,40, United-States, <=50K
ZXR30297,303071.33628824586,0,0,50, India, >50K
ZXR30298,465469.4452006601,0,0,40, United-States, >50K
ZXR30299,275763.26634002203,0,0,40, Hong, <=50K
ZXR30300,378993.8377427965,0,1887,60, United-States, >50K
ZXR30301,263739.17513313395,0,0,30, United-States, <=50K
ZXR30302,372824.384320721,0,0,48, United-States, >50K
ZXR30303,217057.34762902855,0,0,20, United-States, <=50K
ZXR30304,284936.2965292654,14084,0,60, United-States, >50K
ZXR30305,273358.9269600898,0,0,40, United-States, <=50K
ZXR30306,252786.12420843012,0,0,50, United-States, <=50K
ZXR30307,319153.4141387481,0,0,50, United-States, <=50K
ZXR30308,333671.97893755033,0,0,35, United-States, <=50K
ZXR30309,307176.87195829256,0,0,45, United-States, <=50K
ZXR30310,293827.87064825103,0,0,40, United-States, <=50K
ZXR30311,351653.2071061548,0,0,50, Mexico, >50K
ZXR30312,244579.33332200034,0,0,5, United-States, <=50K
ZXR30313,378619.0836739318,0,0,42, United-States, >50K
ZXR30314,433255.17932595336,0,0,40, United-States, <=50K
ZXR30315,417677.20478388004,0,0,40, India, <=50K
ZXR30316,426272.0846202561,0,0,45, United-States, >50K
ZXR30317,328264.2192483585,0,0,50, United-States, <=50K
ZXR30318,207571.35678310966,7688,0,40, United-States, >50K
ZXR30319,459568.66050917015,0,0,40, United-States, <=50K
ZXR30320,266885.19173553446,4650,0,22, United-States, <=50K
ZXR30321,393843.5325487401,0,0,40, United-States, <=50K
ZXR30322,364164.0514792055,0,0,46, United-States, <=50K
ZXR30323,424747.8350216778,0,0,50, United-States, >50K
ZXR30324,202402.55576849985,0,0,40, United-States, <=50K
ZXR30325,318135.87548818014,0,0,25, United-States, <=50K
ZXR30326,343935.9930965017,0,0,35, United-States, <=50K
ZXR30327,220481.88671428926,0,0,14, Trinadad&Tobago, <=50K
ZXR30328,386232.32719529956,0,0,25, United-States, <=50K
ZXR30329,272193.2488900047,0,0,55, United-States, >50K
ZXR30330,466500.75444528094,0,0,50, United-States, <=50K
ZXR30331,271169.8177307063,0,0,40, Poland, >50K
ZXR30332,292982.3729624979,0,1848,65, United-States, >50K
ZXR30333,309013.80999933387,0,0,40, Mexico, <=50K
ZXR30334,384650.992870083,0,0,60, ?, <=50K
ZXR30335,330757.8831655776,0,0,25, Mexico, <=50K
ZXR30336,145459.45883674652,0,0,40, United-States, <=50K
ZXR30337,144514.47150294756,0,0,60, United-States, <=50K
ZXR30338,356022.6702709874,0,0,50, United-States, <=50K
ZXR30339,343306.98088750336,0,0,25, United-States, <=50K
ZXR30340,208941.57412450347,0,0,40, ?, <=50K
ZXR30341,341814.42758741573,0,0,50, United-States, <=50K
ZXR30342,296490.9993672362,0,0,40, United-States, <=50K
ZXR30343,441324.3511022616,0,0,60, United-States, <=50K
ZXR30344,320201.12304256595,0,0,50, England, <=50K
ZXR30345,473819.2122567756,0,0,40, United-States, <=50K
ZXR30346,374738.20183749084,0,0,40, United-States, <=50K
ZXR30347,343717.2971175164,0,0,40, United-States, <=50K
ZXR30348,463660.31220717006,0,0,5, United-States, <=50K
ZXR30349,346164.68097257114,7298,0,55, United-States, >50K
ZXR30350,220984.93533401436,0,0,60, United-States, >50K
ZXR30351,414241.70428359776,0,0,30, United-States, <=50K
ZXR30352,292952.23388508364,0,0,40, United-States, <=50K
ZXR30353,361567.63137693703,0,0,40, United-States, <=50K
ZXR30354,313728.3532886192,0,0,25, United-States, <=50K
ZXR30355,280997.6067567589,0,0,38, United-States, <=50K
ZXR30356,374092.45460722444,0,0,45, United-States, <=50K
ZXR30357,268216.2226271991,0,0,53, United-States, <=50K
ZXR30358,341447.7059909601,0,0,40, United-States, <=50K
ZXR30359,255536.4173385265,0,0,45, United-States, <=50K
ZXR30360,359176.8889733321,0,1602,45, United-States, <=50K
ZXR30361,308643.30513969046,0,0,15, United-States, <=50K
ZXR30362,432074.8968828209,0,0,40, United-States, <=50K
ZXR30363,213200.7285184555,0,0,40, United-States, <=50K
ZXR30364,265990.8605615079,15024,0,50, United-States, >50K
ZXR30365,477975.5433466839,0,0,37, United-States, >50K
ZXR30366,328976.9748696666,0,0,20, United-States, <=50K
ZXR30367,460184.13072868914,0,0,55, United-States, >50K
ZXR30368,256286.86801310309,0,0,40, United-States, <=50K
ZXR30369,250236.05793334803,0,0,40, United-States, >50K
ZXR30370,461676.0619853751,0,0,40, Mexico, <=50K
ZXR30371,410501.93154962757,0,0,40, United-States, <=50K
ZXR30372,403480.48256772093,0,0,40, United-States, <=50K
ZXR30373,464257.36834446434,0,1668,20, United-States, <=50K
ZXR30374,269550.0241440019,0,0,40, United-States, >50K
ZXR30375,441692.8926399718,0,0,40, United-States, <=50K
ZXR30376,501246.5691092297,0,0,45, United-States, >50K
ZXR30377,330656.8156858338,0,0,20, United-States, <=50K
ZXR30378,319783.4098377661,0,0,40, United-States, <=50K
ZXR30379,310714.8765623632,15024,0,60, United-States, >50K
ZXR30380,232921.93770297506,0,0,40, United-States, >50K
ZXR30381,426818.8397832748,0,0,40, United-States, <=50K
ZXR30382,210708.48337188747,0,0,45, United-States, <=50K
ZXR30383,312813.51932709053,0,0,25, Philippines, <=50K
ZXR30384,261322.23503028316,2964,0,35, United-States, <=50K
ZXR30385,193701.7621723087,0,0,40, United-States, <=50K
ZXR30386,420742.0872306338,0,0,45, Cuba, >50K
ZXR30387,380900.79935378954,0,0,40, United-States, <=50K
ZXR30388,363642.68084735953,0,0,45, Mexico, <=50K
ZXR30389,270268.37063144846,3103,0,55, United-States, >50K
ZXR30390,362828.2967186992,0,0,20, United-States, <=50K
ZXR30391,288617.5646811725,0,0,30, United-States, <=50K
ZXR30392,258099.73427200786,0,0,40, United-States, <=50K
ZXR30393,450625.135141714,2174,0,50, United-States, <=50K
ZXR30394,499731.33422572486,0,0,40, Peru, >50K
ZXR30395,416057.47401086235,15024,0,40, United-States, >50K
ZXR30396,284764.0700483286,0,0,40, United-States, <=50K
ZXR30397,348453.06147549144,0,0,80, United-States, <=50K
ZXR30398,283401.81311672356,0,0,40, United-States, >50K
ZXR30399,396865.2697263333,0,0,30, United-States, >50K
ZXR30400,456000.6326649398,0,0,50, Guatemala, <=50K
ZXR30401,373933.49217230926,0,0,40, United-States, <=50K
ZXR30402,162696.30434448153,0,0,40, United-States, >50K
ZXR30403,464607.6327487437,0,0,45, United-States, <=50K
ZXR30404,289950.68500922807,0,0,40, United-States, <=50K
ZXR30405,374919.6212484448,0,0,40, United-States, <=50K
ZXR30406,381946.5815894777,0,0,40, United-States, <=50K
ZXR30407,439695.2771875432,0,0,40, United-States, >50K
ZXR30408,244739.15442198826,0,0,50, United-States, >50K
ZXR30409,496014.16772002756,8614,0,60, United-States, >50K
ZXR30410,505453.0261477686,0,0,30, United-States, <=50K
ZXR30411,367313.1899612419,0,0,40, ?, >50K
ZXR30412,193367.19807889068,4386,0,70, United-States, <=50K
ZXR30413,377259.2532178291,0,0,40, United-States, <=50K
ZXR30414,293274.1181522557,0,1590,45, United-States, <=50K
ZXR30415,317390.8115280867,0,0,40, Mexico, <=50K
ZXR30416,400271.96987006447,0,1590,48, United-States, <=50K
ZXR30417,331349.0201784995,0,0,50, United-States, >50K
ZXR30418,304560.3653113836,0,0,40, United-States, >50K
ZXR30419,486235.5793680822,0,0,40, United-States, <=50K
ZXR30420,378453.2411061929,0,0,50, United-States, <=50K
ZXR30421,293195.73041987245,0,0,20, United-States, <=50K
ZXR30422,284149.8574887049,0,0,40, United-States, <=50K
ZXR30423,183196.57127219837,0,0,40, Philippines, >50K
ZXR30424,284643.8763286522,0,0,45, United-States, >50K
ZXR30425,381515.5247479349,15024,0,45, United-States, >50K
ZXR30426,430633.63584643666,0,0,40, United-States, <=50K
ZXR30427,455345.40798371454,15024,0,50, United-States, >50K
ZXR30428,347245.9509462671,0,0,56, United-States, >50K
ZXR30429,311308.0691667376,0,0,40, United-States, <=50K
ZXR30430,529713.80954206,0,0,40, United-States, <=50K
ZXR30431,407581.68811609317,0,0,38, ?, <=50K
ZXR30432,299407.4157305179,0,0,40, United-States, <=50K
ZXR30433,459609.8883999643,0,0,50, United-States, <=50K
ZXR30434,381961.0871776764,0,0,16, United-States, >50K
ZXR30435,278098.35462028906,0,0,30, United-States, <=50K
ZXR30436,409258.3899738755,0,0,55, ?, >50K
ZXR30437,472133.52272145334,0,0,40, Philippines, <=50K
ZXR30438,509593.537719026,0,0,40, United-States, <=50K
ZXR30439,424932.9558716268,0,1848,45, United-States, >50K
ZXR30440,502062.52262582467,0,0,40, United-States, <=50K
ZXR30441,396159.79738001525,0,0,30, Vietnam, <=50K
ZXR30442,316703.067734509,0,0,15, United-States, <=50K
ZXR30443,511526.7732514163,0,0,50, United-States, >50K
ZXR30444,253690.86693893964,0,0,16, United-States, <=50K
ZXR30445,336539.8765494846,0,0,40, United-States, >50K
ZXR30446,247106.9080569383,0,0,45, United-States, <=50K
ZXR30447,276937.3216187443,0,0,10, United-States, <=50K
ZXR30448,381478.3804571504,0,0,30, United-States, <=50K
ZXR30449,255270.79605581833,0,0,40, United-States, <=50K
ZXR30450,341646.6641717148,0,1740,40, United-States, <=50K
ZXR30451,499286.16520807095,0,1887,40, United-States, >50K
ZXR30452,443334.22328795097,0,0,50, United-States, <=50K
ZXR30453,488501.98276961746,0,0,40, United-States, >50K
ZXR30454,478709.46299301495,0,0,40, United-States, <=50K
ZXR30455,248188.51616332616,0,0,40, United-States, <=50K
ZXR30456,381088.1189411175,0,0,35, United-States, <=50K
ZXR30457,266065.7245953558,0,0,35, United-States, <=50K
ZXR30458,305781.41577707627,0,0,40, Mexico, <=50K
ZXR30459,247786.84420372226,0,213,40, United-States, <=50K
ZXR30460,425570.0357351008,0,0,55, United-States, <=50K
ZXR30461,500233.8089190619,0,0,25, United-States, <=50K
ZXR30462,331875.2727258677,0,0,40, United-States, >50K
ZXR30463,363035.5010250341,0,0,40, United-States, <=50K
ZXR30464,322510.1729209474,0,0,30, Haiti, <=50K
ZXR30465,411956.83483426564,0,0,40, United-States, >50K
ZXR30466,398693.49050993414,0,0,40, United-States, <=50K
ZXR30467,335767.29210706434,0,0,55, United-States, <=50K
ZXR30468,349115.96338120446,0,0,32, United-States, >50K
ZXR30469,225360.28409673704,0,0,50, United-States, >50K
ZXR30470,261438.9267056976,0,0,40, El-Salvador, <=50K
ZXR30471,402625.44255789707,0,0,40, United-States, <=50K
ZXR30472,284677.61352194985,0,0,40, United-States, <=50K
ZXR30473,215618.26593704932,0,0,40, United-States, <=50K
ZXR30474,485873.0184568591,0,0,40, United-States, <=50K
ZXR30475,374696.5631818396,0,0,15, United-States, <=50K
ZXR30476,408058.6978484523,8614,0,40, United-States, >50K
ZXR30477,309946.84260536503,0,0,60, United-States, >50K
ZXR30478,289093.258333318,0,0,40, United-States, >50K
ZXR30479,434582.33335050486,0,0,60, United-States, >50K
ZXR30480,337210.90683643136,0,0,40, United-States, <=50K
ZXR30481,365159.34724264697,0,0,40, United-States, <=50K
ZXR30482,350226.30125317397,0,0,40, United-States, <=50K
ZXR30483,452259.457796803,0,0,40, United-States, <=50K
ZXR30484,510077.0876611438,0,0,50, United-States, <=50K
ZXR30485,310115.8868200707,2580,0,40, United-States, <=50K
ZXR30486,305554.11625911103,0,1902,45, United-States, <=50K
ZXR30487,347606.965260232,0,0,40, United-States, <=50K
ZXR30488,406600.14921976783,15024,0,55, United-States, >50K
ZXR30489,298480.064372767,3908,0,60, United-States, <=50K
ZXR30490,245295.663671475,0,0,20, United-States, <=50K
ZXR30491,320321.46371016325,0,0,28, United-States, <=50K
ZXR30492,442112.3080512308,0,0,40, United-States, <=50K
ZXR30493,336247.79079306056,0,0,40, United-States, <=50K
ZXR30494,309578.36527554854,0,0,40, Cambodia, >50K
ZXR30495,438780.0030855867,0,0,20, United-States, >50K
ZXR30496,456118.1236978836,0,0,45, United-States, >50K
ZXR30497,462773.1706949496,0,0,45, United-States, <=50K
ZXR30498,172452.29078396072,0,0,40, United-States, >50K
ZXR30499,397111.4542231471,0,0,40, United-States, <=50K
ZXR30500,474970.0763219652,0,0,40, United-States, <=50K
ZXR30501,258809.8281965564,0,0,50, United-States, >50K
ZXR30502,422405.3924158142,0,0,40, United-States, <=50K
ZXR30503,448672.0313913031,0,0,42, United-States, >50K
ZXR30504,305671.88713086105,0,0,40, United-States, >50K
ZXR30505,432805.27201598487,20051,0,4, United-States, >50K
ZXR30506,408743.9639353892,0,0,16, United-States, <=50K
ZXR30507,268559.75813750445,0,0,60, United-States, >50K
ZXR30508,220521.2301213325,0,0,60, United-States, >50K
ZXR30509,374375.0849506818,0,0,50, Cuba, <=50K
ZXR30510,162115.58681982418,0,0,45, Mexico, >50K
ZXR30511,449011.5879064939,0,0,40, United-States, <=50K
ZXR30512,462711.8762089801,0,0,40, United-States, <=50K
ZXR30513,417216.1326770663,2174,0,40, United-States, <=50K
ZXR30514,310708.46194280585,0,0,40, Puerto-Rico, <=50K
ZXR30515,271213.50782355614,0,0,35, Mexico, <=50K
ZXR30516,288857.11276675155,0,0,80, United-States, >50K
ZXR30517,452096.65621277865,0,0,33, United-States, <=50K
ZXR30518,276219.0935160423,0,0,38, El-Salvador, <=50K
ZXR30519,407172.53895133926,0,0,40, Canada, <=50K
ZXR30520,322932.6437052974,0,0,40, United-States, <=50K
ZXR30521,251982.0358843989,0,0,50, United-States, <=50K
ZXR30522,418877.3586439708,0,0,50, United-States, <=50K
ZXR30523,443174.9618634346,0,0,40, United-States, <=50K
ZXR30524,309580.38170444005,3411,0,50, Columbia, <=50K
ZXR30525,378031.6681819805,0,0,35, United-States, <=50K
ZXR30526,409218.34069337306,0,0,40, United-States, <=50K
ZXR30527,461235.2105170221,0,0,40, United-States, <=50K
ZXR30528,377816.5816982746,0,0,72, ?, <=50K
ZXR30529,376402.0937553168,0,0,60, Cuba, >50K
ZXR30530,452694.8009913488,0,0,40, United-States, <=50K
ZXR30531,252384.82546628313,0,0,40, United-States, >50K
ZXR30532,496765.28090786014,0,0,48, ?, <=50K
ZXR30533,157305.34050268383,0,0,40, United-States, <=50K
ZXR30534,407982.47948218527,0,0,40, United-States, <=50K
ZXR30535,291816.2959969263,0,0,40, United-States, <=50K
ZXR30536,480571.55210013443,0,0,40, United-States, <=50K
ZXR30537,285283.90344503435,0,0,40, Trinadad&Tobago, >50K
ZXR30538,429396.816015908,0,0,50, United-States, >50K
ZXR30539,255036.66141731714,0,0,4, United-States, <=50K
ZXR30540,315785.32371941954,0,0,40, United-States, <=50K
ZXR30541,293890.6037659253,0,0,40, United-States, <=50K
ZXR30542,303717.2047952625,0,0,35, Mexico, <=50K
ZXR30543,243882.94119289756,0,0,40, United-States, <=50K
ZXR30544,280225.51008552185,0,0,35, United-States, <=50K
ZXR30545,285774.843132718,0,0,40, United-States, >50K
ZXR30546,444757.72364664066,0,0,50, United-States, <=50K
ZXR30547,467368.02956868475,0,0,40, United-States, <=50K
ZXR30548,359036.057880185,0,0,40, United-States, <=50K
ZXR30549,304151.2867182684,0,0,25, United-States, <=50K
ZXR30550,365417.1114677715,0,0,35, United-States, <=50K
ZXR30551,136267.05013109787,0,0,50, United-States, <=50K
ZXR30552,369886.19708319136,0,0,40, United-States, >50K
ZXR30553,199897.6661789585,0,0,52, United-States, <=50K
ZXR30554,352526.31706422934,0,0,50, United-States, >50K
ZXR30555,443119.5145418807,3103,0,40, United-States, >50K
ZXR30556,382596.33704401704,0,0,45, United-States, >50K
ZXR30557,599135.4471764213,0,0,45, United-States, <=50K
ZXR30558,269516.62913732784,0,0,40, United-States, <=50K
ZXR30559,272409.64302778814,5178,0,40, United-States, >50K
ZXR30560,278124.1566298237,0,0,54, United-States, >50K
ZXR30561,506743.7478258108,0,0,24, United-States, <=50K
ZXR30562,543789.3799600463,0,0,60, United-States, <=50K
ZXR30563,443731.33870929736,0,0,40, United-States, <=50K
ZXR30564,110058.78876750232,0,0,40, United-States, <=50K
ZXR30565,287859.9616693754,2354,0,40, United-States, <=50K
ZXR30566,280459.24547142856,0,0,40, United-States, <=50K
ZXR30567,415611.4151096074,0,0,40, United-States, <=50K
ZXR30568,491766.37822155334,0,0,40, United-States, <=50K
ZXR30569,277546.29290181474,0,0,40, United-States, <=50K
ZXR30570,172875.9706881898,0,0,50, United-States, <=50K
ZXR30571,436313.24238704063,0,0,40, Mexico, <=50K
ZXR30572,395883.4718088311,4386,0,50, United-States, <=50K
ZXR30573,466858.6220130051,0,0,40, United-States, <=50K
ZXR30574,289132.12003503146,0,0,40, United-States, <=50K
ZXR30575,255153.92498850002,0,0,45, United-States, <=50K
ZXR30576,196702.93653862554,0,0,60, United-States, >50K
ZXR30577,310067.66609931283,0,0,40, United-States, <=50K
ZXR30578,309518.8661806759,0,0,38, United-States, <=50K
ZXR30579,369391.9748587429,0,0,45, United-States, <=50K
ZXR30580,293067.8187043841,0,0,40, United-States, <=50K
ZXR30581,278945.2004923045,0,0,40, United-States, <=50K
ZXR30582,343541.26287802303,0,0,66, United-States, <=50K
ZXR30583,304971.4561995241,0,1740,40, United-States, <=50K
ZXR30584,466479.60587678914,0,0,40, United-States, <=50K
ZXR30585,495353.5923006684,0,0,40, United-States, <=50K
ZXR30586,418496.6050171961,7298,0,40, United-States, >50K
ZXR30587,462765.73860393674,4386,0,48, United-States, <=50K
ZXR30588,337489.48010500846,0,0,45, United-States, <=50K
ZXR30589,321310.8935625361,0,0,56, United-States, <=50K
ZXR30590,375798.50037185394,0,1974,35, United-States, <=50K
ZXR30591,284391.12871327344,2580,0,50, United-States, <=50K
ZXR30592,596031.0888935261,0,0,50, United-States, >50K
ZXR30593,345781.1802840062,0,0,40, United-States, <=50K
ZXR30594,368565.30250120966,0,0,40, United-States, <=50K
ZXR30595,281653.52627923177,0,0,38, United-States, <=50K
ZXR30596,450505.1906395244,0,0,2, United-States, <=50K
ZXR30597,340182.031512404,0,0,50, ?, >50K
ZXR30598,401773.02822657244,0,0,40, United-States, <=50K
ZXR30599,315608.5914290846,0,0,40, United-States, <=50K
ZXR30600,454725.48826152855,0,0,30, United-States, <=50K
ZXR30601,141185.6094325551,0,0,40, United-States, <=50K
ZXR30602,329372.2700837229,0,0,55, United-States, >50K
ZXR30603,402462.2483810272,0,0,40, ?, <=50K
ZXR30604,349671.56831577385,0,0,40, United-States, <=50K
ZXR30605,308710.24197263713,0,0,40, United-States, <=50K
ZXR30606,255268.25452601805,0,0,70, United-States, <=50K
ZXR30607,362005.7183719729,0,0,40, United-States, <=50K
ZXR30608,383325.8422889436,0,0,40, United-States, <=50K
ZXR30609,231892.43289526226,0,0,40, United-States, <=50K
ZXR30610,324122.6393237928,0,0,50, United-States, <=50K
ZXR30611,478565.11584287474,0,0,40, United-States, >50K
ZXR30612,307447.7142086859,0,1977,40, United-States, >50K
ZXR30613,470958.281150918,0,0,56, United-States, <=50K
ZXR30614,388571.85579453345,0,0,25, United-States, <=50K
